Order_ID,Order_Date,Product_Name,Category,Region,Customer_Type,Sales_Channel,Quantity_Sold,Unit_Price,Discount,Sales_Amount,Profit,Stock_Available
ORD007502,11-07-2025,Running Shoes,Fashion,South,Returning,Online,5,2524.75,0,12623.75,3624.25,40
ORD007503,17-10-2024,Backpack,Fashion,West,Returning,Online,3,1397.84,0.1,3774.17,1432.23,27
ORD007504,11-06-2024,Laptop Stand,Electronics,Central,Returning,Online,2,1300.6,0.15,2211.02,880.41,0
ORD007505,05-02-2023,LED Desk Lamp,Home & Kitchen,East,Loyal,Online,3,890.5,0,2671.5,1082.85,66
ORD007506,24-12-2023,Laptop Stand,Electronics,Central,New,Retail Store,4,1326.55,0,5306.2,1849.18,31
ORD007507,13-02-2023,Sunscreen,Beauty,South,Returning,Online,2,544.75,0.15,926.07,363.71,63
ORD007508,24-11-2023,Running Shoes,Fashion,Central,Loyal,Retail Store,4,2522.87,0.2,8073.18,2330.42,53
ORD007509,23-06-2025,Water Bottle,Home & Kitchen,North,Loyal,Retail Store,2,492.96,0.05,936.62,350.83,19
ORD007510,18-06-2025,Laptop Stand,Electronics,East,New,Online,5,1302.7,0.1,5862.15,1378.51,44
ORD007511,26-03-2024,LED Desk Lamp,Home & Kitchen,North,Returning,Retail Store,1,891.8,0,891.8,361.88,32
ORD007512,10-04-2024,Sunscreen,Beauty,North,Returning,Online,2,544.25,0.2,870.8,292.26,32
ORD007513,23-01-2024,Laptop Stand,Electronics,West,New,Retail Store,1,1280.69,0,1280.69,537.8,75
ORD007514,28-12-2025,Sunscreen,Beauty,South,Loyal,Online,4,561.87,0.1,2022.73,470.23,17
ORD007515,28-04-2023,Non-stick Pan,Home & Kitchen,West,New,Retail Store,5,1109.58,0.1,4993.11,1750.09,35
ORD007516,16-04-2025,Perfume,Beauty,North,New,Retail Store,1,1295.54,0.1,1165.99,271.58,59
ORD007517,29-09-2024,Face Wash,Beauty,South,Returning,Retail Store,5,347.32,0,1736.6,395.48,35
ORD007518,13-10-2025,Laptop Stand,Electronics,West,Loyal,Retail Store,4,1285.91,0.25,3857.73,1170.96,16
ORD007519,24-04-2023,LED Desk Lamp,Home & Kitchen,South,New,Online,3,885.61,0,2656.83,1063.97,39
ORD007520,11-08-2023,Non-stick Pan,Home & Kitchen,Central,Loyal,Retail Store,1,1120.02,0.2,896.02,326.27,47
ORD007521,15-05-2024,Backpack,Fashion,South,Returning,Online,2,1399.75,0.05,2659.53,852.39,12
ORD007522,04-01-2025,Men's T-Shirt,Fashion,West,Loyal,Online,1,715.82,0.05,680.03,234.1,55
ORD007523,05-02-2025,Running Shoes,Fashion,North,Loyal,Retail Store,3,2550.64,0,7651.92,3048.91,34
ORD007524,11-02-2023,Mixer Grinder,Home & Kitchen,North,New,Retail Store,2,3351.54,0.1,6032.77,1739.32,55
ORD007525,14-12-2023,Non-stick Pan,Home & Kitchen,East,New,Online,4,1099.97,0,4399.88,1368.87,31
ORD007526,09-01-2025,Hair Serum,Beauty,South,New,Retail Store,6,715.57,0.2,3434.74,1330.13,23
ORD007527,15-10-2025,Men's T-Shirt,Fashion,South,New,Retail Store,3,712.8,0.15,1817.64,760.85,24
ORD007528,16-07-2023,Sunscreen,Beauty,Central,Returning,Online,2,558.72,0.1,1005.7,307.46,27
ORD007529,26-12-2025,Backpack,Fashion,West,Returning,Online,3,1434.84,0,4304.52,1041.8,17
ORD007530,22-02-2024,Men's T-Shirt,Fashion,Central,Returning,Retail Store,1,708.47,0.05,673.05,277.18,39
ORD007531,04-08-2023,Face Wash,Beauty,South,New,Online,2,348.24,0.15,592.01,191.7,53
ORD007532,20-12-2025,Men's T-Shirt,Fashion,South,New,Retail Store,5,715.51,0.15,3040.92,692.17,33
ORD007533,02-11-2023,Bluetooth Speaker,Electronics,North,Loyal,Online,2,1525.54,0.2,2440.86,950.99,13
ORD007534,16-08-2024,Men's T-Shirt,Fashion,West,Returning,Online,1,701.74,0.1,631.57,160.83,34
ORD007535,19-06-2024,Non-stick Pan,Home & Kitchen,West,Returning,Online,2,1125.44,0.1,2025.79,650.01,28
ORD007536,10-06-2025,Smart Watch,Electronics,West,Loyal,Online,3,3079.9,0,9239.7,2881.54,44
ORD007537,08-06-2025,Men's T-Shirt,Fashion,West,New,Online,2,701.67,0.1,1263.01,468.86,43
ORD007538,29-04-2024,Running Shoes,Fashion,Central,New,Retail Store,6,2570.57,0.05,14652.25,4394.95,26
ORD007539,11-10-2024,Backpack,Fashion,Central,New,Retail Store,3,1428.14,0.15,3641.76,1296.8,0
ORD007540,22-01-2023,Backpack,Fashion,Central,New,Retail Store,4,1416.49,0.05,5382.66,1260.73,47
ORD007541,07-09-2023,Jeans,Fashion,East,New,Online,4,1638.79,0.15,5571.89,2194.71,27
ORD007542,14-04-2024,Laptop Stand,Electronics,North,New,Retail Store,4,1297.51,0.15,4411.53,1388.08,24
ORD007543,01-08-2023,Water Bottle,Home & Kitchen,West,New,Retail Store,3,512.08,0,1536.24,377.27,46
ORD007544,18-02-2025,Moisturizer,Beauty,East,New,Retail Store,5,616.84,0.05,2929.99,1163.82,62
ORD007545,12-08-2024,Bluetooth Speaker,Electronics,North,Returning,Retail Store,2,1541.78,0.15,2621.03,727.53,65
ORD007546,31-07-2023,Laptop Stand,Electronics,Central,New,Online,5,1336.69,0.2,5346.76,1841.49,20
ORD007547,14-08-2023,Bedsheet Set,Home & Kitchen,West,Returning,Online,3,1311.82,0.2,3148.37,794.83,37
ORD007548,14-11-2023,Mixer Grinder,Home & Kitchen,Central,New,Online,3,3293.35,0.2,7904.04,1910.48,46
ORD007549,19-10-2025,Water Bottle,Home & Kitchen,Central,New,Online,4,498.18,0.15,1693.81,559.65,22
ORD007550,25-10-2025,Face Wash,Beauty,North,Loyal,Online,4,349.68,0.25,1049.04,303.07,33
ORD007551,08-01-2024,Backpack,Fashion,West,Returning,Retail Store,2,1394.09,0,2788.18,982.85,56
ORD007552,30-05-2023,Women's Kurti,Fashion,North,New,Online,2,1200.39,0,2400.78,842.85,59
ORD007553,20-03-2024,Bedsheet Set,Home & Kitchen,North,Returning,Retail Store,1,1318.96,0.2,1055.17,290.3,56
ORD007554,11-01-2024,Face Wash,Beauty,South,Loyal,Retail Store,2,348.82,0.1,627.88,211.89,66
ORD007555,02-10-2024,Smart Watch,Electronics,North,Returning,Online,3,3040.16,0.1,8208.43,2983.88,20
ORD007556,02-06-2025,Wireless Mouse,Electronics,North,Loyal,Retail Store,3,797.58,0,2392.74,854.26,52
ORD007557,12-10-2025,Smart Watch,Electronics,Central,Loyal,Retail Store,4,3032.4,0.15,10310.16,4323.3,47
ORD007558,10-06-2023,Jeans,Fashion,North,Loyal,Retail Store,4,1603.29,0.1,5771.84,1626.43,23
ORD007559,31-07-2023,Laptop Stand,Electronics,West,New,Online,2,1331,0.2,2129.6,878.93,56
ORD007560,23-12-2023,Laptop Stand,Electronics,West,Returning,Online,2,1318.21,0,2636.42,611.12,46
ORD007561,02-09-2023,Moisturizer,Beauty,West,New,Retail Store,3,593.64,0.15,1513.78,532.06,67
ORD007562,06-06-2023,LED Desk Lamp,Home & Kitchen,East,New,Online,2,908.44,0.15,1544.35,446.38,46
ORD007563,04-07-2025,Hair Serum,Beauty,North,New,Online,3,712.49,0.05,2030.6,795.29,43
ORD007564,01-05-2025,Perfume,Beauty,Central,Loyal,Retail Store,2,1273.31,0.15,2164.63,537.06,40
ORD007565,22-09-2023,Wireless Mouse,Electronics,East,New,Retail Store,3,819.77,0,2459.31,962.62,23
ORD007566,15-04-2025,Laptop Stand,Electronics,Central,Loyal,Online,4,1283.36,0.15,4363.42,1652.06,29
ORD007567,20-04-2025,Running Shoes,Fashion,North,Returning,Retail Store,5,2517.25,0.2,10069,4043.32,38
ORD007568,06-04-2023,LED Desk Lamp,Home & Kitchen,West,New,Retail Store,2,925.18,0.2,1480.29,539.59,39
ORD007569,05-11-2025,Laptop Stand,Electronics,North,Returning,Online,4,1278.97,0.2,4092.7,1718.29,37
ORD007570,20-08-2023,LED Desk Lamp,Home & Kitchen,West,Loyal,Retail Store,2,920.03,0.2,1472.05,523.4,72
ORD007571,23-01-2024,Face Wash,Beauty,Central,New,Retail Store,2,344.44,0.05,654.44,189.7,38
ORD007572,21-02-2023,Non-stick Pan,Home & Kitchen,East,Loyal,Retail Store,3,1077.46,0.1,2909.14,1059.4,40
ORD007573,15-03-2024,USB-C Charger,Electronics,West,Loyal,Retail Store,4,1009.53,0.05,3836.21,1329.85,36
ORD007574,23-11-2024,Women's Kurti,Fashion,East,Loyal,Retail Store,6,1231.3,0.25,5540.85,1418.51,32
ORD007575,07-12-2024,Non-stick Pan,Home & Kitchen,Central,New,Retail Store,2,1084.63,0,2169.26,908.2,28
ORD007576,28-06-2023,Bluetooth Speaker,Electronics,Central,New,Online,3,1509.9,0.2,3623.76,1207.03,83
ORD007577,20-02-2024,Jeans,Fashion,Central,New,Online,2,1617.55,0.15,2749.84,1040.81,38
ORD007578,25-02-2025,LED Desk Lamp,Home & Kitchen,Central,New,Retail Store,3,893.7,0.2,2144.88,589.37,66
ORD007579,26-09-2025,Moisturizer,Beauty,North,New,Online,4,609.5,0,2438,872.95,58
ORD007580,14-04-2025,Face Wash,Beauty,West,New,Online,2,351.11,0.15,596.89,233.81,26
ORD007581,30-12-2024,Non-stick Pan,Home & Kitchen,West,New,Retail Store,4,1086.16,0.2,3475.71,1119.3,51
ORD007582,19-01-2023,Non-stick Pan,Home & Kitchen,Central,Returning,Online,3,1090,0.1,2943,960.88,50
ORD007583,01-11-2025,Mixer Grinder,Home & Kitchen,North,New,Online,4,3256.11,0.25,9768.33,2993.91,30
ORD007584,14-06-2024,Bedsheet Set,Home & Kitchen,South,Returning,Retail Store,2,1274.26,0.15,2166.24,860.59,52
ORD007585,08-02-2025,Smart Watch,Electronics,South,New,Online,4,3067.76,0.2,9816.83,2338.29,54
ORD007586,29-04-2025,LED Desk Lamp,Home & Kitchen,South,Loyal,Retail Store,4,886.44,0.15,3013.9,1049.17,52
ORD007587,02-11-2023,Bedsheet Set,Home & Kitchen,East,New,Online,3,1318.45,0.15,3362.05,1383.17,28
ORD007588,13-01-2023,Men's T-Shirt,Fashion,South,Loyal,Online,3,690.84,0.15,1761.64,622.63,72
ORD007589,21-04-2025,Smart Watch,Electronics,South,Returning,Online,2,3081.89,0,6163.78,2033.26,60
ORD007590,26-10-2024,Sunscreen,Beauty,West,Returning,Online,4,552.31,0.2,1767.39,533.69,27
ORD007591,15-09-2025,Women's Kurti,Fashion,Central,Returning,Online,5,1208.15,0.05,5738.71,2239.26,41
ORD007592,09-01-2024,Jeans,Fashion,East,Returning,Retail Store,2,1585.11,0.05,3011.71,663.03,55
ORD007593,03-11-2025,USB-C Charger,Electronics,East,Loyal,Online,4,1005.02,0.2,3216.06,1207.6,30
ORD007594,17-07-2023,LED Desk Lamp,Home & Kitchen,West,New,Online,3,886.87,0.1,2394.55,598.16,80
ORD007595,02-08-2024,Bedsheet Set,Home & Kitchen,West,New,Retail Store,4,1277.84,0.1,4600.22,1416.98,51
ORD007596,01-09-2024,Running Shoes,Fashion,North,Returning,Retail Store,3,2527.77,0.15,6445.81,2326.65,23
ORD007597,11-01-2023,Wireless Mouse,Electronics,North,Loyal,Retail Store,1,795,0.15,675.75,256.68,42
ORD007598,28-02-2025,Hair Serum,Beauty,Central,New,Online,3,705.01,0.05,2009.28,451.48,36
ORD007599,14-07-2024,Bluetooth Speaker,Electronics,Central,New,Retail Store,5,1495.9,0.1,6731.55,1689.01,41
ORD007600,20-02-2025,Men's T-Shirt,Fashion,South,Loyal,Online,2,703.63,0,1407.26,362.37,25
ORD007601,18-08-2024,Running Shoes,Fashion,West,New,Retail Store,5,2559.67,0.15,10878.6,3791.92,58
ORD007602,03-05-2023,Hair Serum,Beauty,West,Returning,Retail Store,2,710.45,0,1420.9,402.23,18
ORD007603,19-11-2024,Laptop Stand,Electronics,South,Returning,Online,4,1299.83,0.05,4939.35,1574.49,15
ORD007604,13-11-2025,Hair Serum,Beauty,South,Returning,Retail Store,6,692.11,0.15,3529.76,1248.8,29
ORD007605,14-09-2023,Bedsheet Set,Home & Kitchen,South,New,Retail Store,4,1328.64,0.1,4783.1,1142.83,37
ORD007606,28-11-2024,Sunscreen,Beauty,West,New,Retail Store,3,553.12,0.1,1493.42,575.93,37
ORD007607,23-08-2023,Backpack,Fashion,West,Returning,Retail Store,1,1387.61,0.15,1179.47,268.17,67
ORD007608,29-04-2023,Sunscreen,Beauty,East,Loyal,Retail Store,1,556.64,0.1,500.98,119,55
ORD007609,24-07-2024,Smart Watch,Electronics,Central,Loyal,Online,4,2977.34,0,11909.36,4196.79,71
ORD007610,06-11-2023,Hair Serum,Beauty,South,Loyal,Online,3,690.16,0.1,1863.43,420.96,39
ORD007611,06-07-2025,Sunscreen,Beauty,Central,New,Online,6,543.85,0,3263.1,911.93,39
ORD007612,07-06-2025,Face Wash,Beauty,South,Returning,Retail Store,1,350.45,0.1,315.4,73.65,28
ORD007613,05-03-2024,LED Desk Lamp,Home & Kitchen,West,New,Retail Store,6,920.25,0,5521.5,2172.38,44
ORD007614,09-09-2024,Sunscreen,Beauty,Central,Loyal,Retail Store,4,544.52,0.1,1960.27,805.36,45
ORD007615,02-01-2023,Mixer Grinder,Home & Kitchen,South,New,Online,5,3268.1,0,16340.5,4823.09,64
ORD007616,23-08-2024,Bedsheet Set,Home & Kitchen,West,Loyal,Online,4,1335.2,0,5340.8,1751.62,36
ORD007617,26-09-2025,Bluetooth Speaker,Electronics,South,New,Retail Store,5,1523.14,0.05,7234.91,2477.37,60
ORD007618,21-03-2023,Backpack,Fashion,South,Loyal,Online,1,1416.13,0.1,1274.52,391.61,57
ORD007619,13-09-2024,Wireless Mouse,Electronics,Central,Returning,Online,6,796.27,0.1,4299.86,1381.91,60
ORD007620,27-09-2025,LED Desk Lamp,Home & Kitchen,East,Returning,Online,2,908.15,0.1,1634.67,637.38,14
ORD007621,20-06-2023,Hair Serum,Beauty,South,Loyal,Retail Store,2,706.42,0.05,1342.2,425.24,65
ORD007622,25-02-2024,Running Shoes,Fashion,West,New,Retail Store,4,2457.94,0.15,8357,2174.23,72
ORD007623,04-03-2023,Perfume,Beauty,West,Returning,Online,4,1307.33,0,5229.32,2165.93,39
ORD007624,22-02-2024,LED Desk Lamp,Home & Kitchen,West,Returning,Retail Store,3,887.88,0.05,2530.46,1046.63,60
ORD007625,05-11-2024,Running Shoes,Fashion,Central,Returning,Online,4,2528.43,0.1,9102.35,3479.65,45
ORD007626,24-07-2024,Jeans,Fashion,West,Loyal,Online,2,1633.88,0.1,2940.98,973.25,56
ORD007627,11-03-2023,Smart Watch,Electronics,East,Loyal,Online,4,2964.2,0.1,10671.12,4407.2,36
ORD007628,21-01-2025,Hair Serum,Beauty,Central,New,Online,2,696.26,0.15,1183.64,350.24,58
ORD007629,25-06-2023,Non-stick Pan,Home & Kitchen,East,New,Online,1,1096.46,0.1,986.81,233.2,75
ORD007630,25-10-2024,Water Bottle,Home & Kitchen,East,Loyal,Online,2,505.92,0.2,809.47,287.16,24
ORD007631,01-05-2025,Non-stick Pan,Home & Kitchen,North,New,Online,2,1103.59,0.2,1765.74,620.99,62
ORD007632,20-01-2024,Bedsheet Set,Home & Kitchen,North,New,Online,5,1319.81,0.15,5609.19,1473.9,54
ORD007633,20-05-2025,Running Shoes,Fashion,Central,New,Retail Store,2,2466.26,0.1,4439.27,1816.9,32
ORD007634,22-08-2023,Wireless Mouse,Electronics,Central,New,Online,2,809.49,0.1,1457.08,452.54,26
ORD007635,24-02-2025,Women's Kurti,Fashion,North,Loyal,Online,2,1200.92,0,2401.84,572.28,25
ORD007636,05-03-2023,Jeans,Fashion,West,New,Online,3,1604.74,0.05,4573.51,1615.31,60
ORD007637,07-11-2024,Moisturizer,Beauty,West,Loyal,Retail Store,5,613.97,0.05,2916.36,647.37,19
ORD007638,01-11-2024,Water Bottle,Home & Kitchen,North,New,Online,4,500.28,0.2,1600.9,521.57,25
ORD007639,27-10-2024,Men's T-Shirt,Fashion,Central,Returning,Online,3,689.6,0.1,1861.92,538.53,22
ORD007640,08-02-2024,Jeans,Fashion,Central,New,Retail Store,3,1618.58,0,4855.74,1149.61,77
ORD007641,12-02-2024,Wireless Mouse,Electronics,South,Returning,Online,1,792.85,0,792.85,177.06,73
ORD007642,04-05-2024,Laptop Stand,Electronics,South,Loyal,Retail Store,6,1310.67,0.15,6684.42,2661.52,35
ORD007643,23-06-2024,Backpack,Fashion,West,New,Online,5,1413.35,0,7066.75,2573.68,22
ORD007644,04-03-2023,LED Desk Lamp,Home & Kitchen,Central,Returning,Retail Store,4,902.96,0.1,3250.66,1251.45,50
ORD007645,26-11-2024,Women's Kurti,Fashion,South,Returning,Retail Store,3,1189.55,0.25,2676.49,951.86,52
ORD007646,24-03-2024,LED Desk Lamp,Home & Kitchen,North,New,Online,3,915.18,0.1,2470.99,881.35,20
ORD007647,27-03-2025,Smart Watch,Electronics,South,New,Online,2,2942.63,0.05,5591,1254.58,53
ORD007648,13-05-2024,Water Bottle,Home & Kitchen,North,Loyal,Retail Store,4,498.88,0,1995.52,758.13,27
ORD007649,12-08-2024,Water Bottle,Home & Kitchen,West,New,Online,2,510.73,0.2,817.17,237.17,35
ORD007650,16-05-2024,Jeans,Fashion,South,New,Online,4,1580.52,0,6322.08,2447.43,18
ORD007651,02-04-2025,Sunscreen,Beauty,Central,New,Online,5,555.5,0,2777.5,868.8,63
ORD007652,11-09-2024,Wireless Mouse,Electronics,North,New,Online,2,816.85,0,1633.7,382.2,31
ORD007653,25-06-2024,Wireless Mouse,Electronics,Central,Loyal,Retail Store,3,799.72,0.05,2279.2,890.64,26
ORD007654,16-02-2025,Jeans,Fashion,East,Returning,Online,1,1619.73,0.1,1457.76,541.89,29
ORD007655,07-03-2024,Bluetooth Speaker,Electronics,South,Loyal,Online,3,1511.05,0.2,3626.52,1014.11,64
ORD007656,08-08-2023,Women's Kurti,Fashion,Central,New,Online,2,1180.62,0,2361.24,634.17,58
ORD007657,06-05-2023,Bluetooth Speaker,Electronics,East,New,Online,3,1497.15,0.05,4266.88,1100.76,34
ORD007658,04-01-2023,Hair Serum,Beauty,East,Returning,Retail Store,3,685.94,0,2057.82,462.56,48
ORD007659,10-11-2023,Bluetooth Speaker,Electronics,North,Loyal,Retail Store,4,1498.46,0.15,5094.76,1336.76,27
ORD007660,15-01-2023,Bedsheet Set,Home & Kitchen,South,Returning,Retail Store,3,1290.28,0,3870.84,1259.41,75
ORD007661,18-04-2024,Face Wash,Beauty,South,Returning,Retail Store,4,352.77,0.05,1340.53,330.33,45
ORD007662,28-04-2024,Wireless Mouse,Electronics,North,Loyal,Online,3,798.28,0.1,2155.36,573.04,0
ORD007663,28-10-2024,Laptop Stand,Electronics,West,Loyal,Online,3,1304.57,0.15,3326.65,1244.44,15
ORD007664,19-04-2024,Hair Serum,Beauty,North,Returning,Retail Store,2,718.99,0,1437.98,420.59,75
ORD007665,09-05-2023,Backpack,Fashion,South,Returning,Retail Store,3,1387.43,0,4162.29,1355.32,54
ORD007666,28-11-2023,Sunscreen,Beauty,East,Loyal,Retail Store,4,563.27,0.25,1689.81,406.67,60
ORD007667,19-01-2024,Perfume,Beauty,East,Loyal,Retail Store,4,1307.64,0.15,4445.98,1668.73,55
ORD007668,22-04-2025,Running Shoes,Fashion,Central,New,Online,5,2490.96,0.2,9963.84,2329.57,41
ORD007669,10-08-2024,Smart Watch,Electronics,West,Returning,Retail Store,3,3043.98,0.2,7305.55,2643.3,57
ORD007670,10-04-2025,Jeans,Fashion,Central,New,Retail Store,5,1636.56,0,8182.8,2021.85,27
ORD007671,31-01-2023,Running Shoes,Fashion,Central,Loyal,Retail Store,2,2517.5,0.15,4279.75,1683.99,63
ORD007672,04-12-2023,Running Shoes,Fashion,East,Loyal,Online,3,2549.07,0.15,6500.13,1965.41,36
ORD007673,21-05-2025,Perfume,Beauty,North,New,Online,3,1317.49,0,3952.47,1637.24,59
ORD007674,07-07-2024,Backpack,Fashion,West,Loyal,Retail Store,3,1396.47,0.05,3979.94,972.42,5
ORD007675,11-07-2025,Laptop Stand,Electronics,South,Returning,Retail Store,2,1336.41,0,2672.82,658.63,55
ORD007676,21-07-2025,Sunscreen,Beauty,South,Returning,Retail Store,1,554.46,0.1,499.01,202.02,49
ORD007677,21-07-2023,LED Desk Lamp,Home & Kitchen,South,Returning,Retail Store,2,912.77,0.1,1642.99,455.75,67
ORD007678,06-01-2023,Bedsheet Set,Home & Kitchen,West,New,Retail Store,1,1317.42,0,1317.42,391.44,80
ORD007679,22-04-2023,Wireless Mouse,Electronics,West,New,Online,3,820.67,0.1,2215.81,712.9,38
ORD007680,24-10-2023,Water Bottle,Home & Kitchen,Central,New,Online,2,511.55,0.25,767.33,312.61,49
ORD007681,05-08-2024,Moisturizer,Beauty,East,Returning,Online,1,607.58,0.1,546.82,211.15,38
ORD007682,20-05-2023,Men's T-Shirt,Fashion,East,New,Retail Store,4,705.94,0,2823.76,1181.05,43
ORD007683,18-06-2023,Running Shoes,Fashion,Central,Loyal,Retail Store,3,2537.97,0.1,6852.52,2524.25,67
ORD007684,23-10-2023,Smart Watch,Electronics,Central,Loyal,Retail Store,2,2970.79,0.1,5347.42,2131.46,45
ORD007685,16-09-2025,Mixer Grinder,Home & Kitchen,West,Loyal,Retail Store,3,3329.48,0.05,9489.02,3387.32,21
ORD007686,04-04-2024,LED Desk Lamp,Home & Kitchen,Central,Returning,Online,1,896.73,0.1,807.06,272.75,49
ORD007687,14-06-2023,Moisturizer,Beauty,Central,Loyal,Retail Store,4,608.46,0.05,2312.15,923.81,38
ORD007688,07-02-2023,Bedsheet Set,Home & Kitchen,South,New,Retail Store,2,1302.62,0.2,2084.19,854.81,82
ORD007689,25-06-2025,Women's Kurti,Fashion,South,Loyal,Online,4,1189.07,0,4756.28,1108.81,19
ORD007690,28-03-2025,Backpack,Fashion,North,New,Online,2,1419.91,0,2839.82,982.55,44
ORD007691,01-03-2023,Face Wash,Beauty,East,Loyal,Retail Store,1,354.41,0.05,336.69,101.59,39
ORD007692,02-07-2023,Running Shoes,Fashion,South,Loyal,Online,2,2462.59,0.15,4186.4,1029.02,68
ORD007693,07-08-2024,Smart Watch,Electronics,East,Returning,Retail Store,4,2961.24,0.1,10660.46,4157.91,67
ORD007694,29-08-2023,Jeans,Fashion,South,Loyal,Retail Store,2,1594.63,0,3189.26,737.74,65
ORD007695,17-09-2023,Bluetooth Speaker,Electronics,East,Returning,Online,4,1527.17,0.15,5192.38,1515.99,44
ORD007696,20-01-2024,Backpack,Fashion,Central,New,Retail Store,2,1429.19,0.05,2715.46,1125.4,65
ORD007697,05-05-2023,Bedsheet Set,Home & Kitchen,North,Returning,Retail Store,1,1277.85,0.15,1086.17,369.39,56
ORD007698,19-08-2024,Laptop Stand,Electronics,South,New,Online,1,1330.44,0.1,1197.4,417.44,55
ORD007699,01-10-2024,Men's T-Shirt,Fashion,South,Loyal,Online,4,718.28,0.15,2442.15,760.53,38
ORD007700,13-06-2023,USB-C Charger,Electronics,West,New,Online,3,994.72,0.05,2834.95,976.17,56
ORD007701,13-07-2023,Men's T-Shirt,Fashion,West,Returning,Online,3,686.35,0.2,1647.24,583.85,39
ORD007702,17-11-2023,LED Desk Lamp,Home & Kitchen,North,New,Online,2,925.63,0.1,1666.13,483.63,19
ORD007703,30-09-2025,USB-C Charger,Electronics,West,Returning,Online,6,988.16,0.15,5039.62,2009.46,33
ORD007704,23-01-2025,Bedsheet Set,Home & Kitchen,South,Loyal,Retail Store,1,1290.73,0.1,1161.66,411.03,57
ORD007705,06-02-2023,Backpack,Fashion,East,New,Retail Store,1,1423.31,0.2,1138.65,462.43,72
ORD007706,11-04-2024,Non-stick Pan,Home & Kitchen,West,Returning,Online,3,1111.6,0.1,3001.32,700.59,26
ORD007707,31-05-2023,Women's Kurti,Fashion,West,New,Online,3,1233.28,0,3699.84,985.96,73
ORD007708,17-10-2023,Face Wash,Beauty,North,Loyal,Online,1,347.42,0.15,295.31,117.17,47
ORD007709,10-02-2023,Jeans,Fashion,Central,New,Retail Store,1,1586.13,0,1586.13,580.97,65
ORD007710,25-08-2023,Non-stick Pan,Home & Kitchen,North,Returning,Online,4,1085.86,0,4343.44,1357.61,46
ORD007711,27-05-2025,Jeans,Fashion,East,Returning,Retail Store,4,1569.4,0.2,5022.08,1862.34,22
ORD007712,21-05-2025,Smart Watch,Electronics,East,Returning,Retail Store,4,2962.04,0.15,10070.94,2260.26,35
ORD007713,13-11-2023,Perfume,Beauty,West,Loyal,Retail Store,4,1275.51,0.15,4336.73,1437.62,78
ORD007714,07-08-2023,LED Desk Lamp,Home & Kitchen,East,Loyal,Online,2,891.97,0,1783.94,664.34,61
ORD007715,09-10-2024,Perfume,Beauty,South,Returning,Online,3,1295.32,0.15,3303.07,985.9,7
ORD007716,17-05-2024,Perfume,Beauty,North,Loyal,Online,4,1305.19,0,5220.76,1793.53,42
ORD007717,01-08-2024,Women's Kurti,Fashion,Central,Returning,Retail Store,2,1198.8,0,2397.6,579.08,12
ORD007718,27-02-2023,LED Desk Lamp,Home & Kitchen,West,New,Retail Store,2,904.15,0.05,1717.88,551.8,62
ORD007719,02-05-2023,Face Wash,Beauty,South,New,Online,3,355.98,0,1067.94,247.1,48
ORD007720,05-04-2023,Sunscreen,Beauty,North,Returning,Retail Store,4,554.54,0.1,1996.34,485.91,64
ORD007721,16-02-2023,Hair Serum,Beauty,Central,Loyal,Online,2,691.76,0.1,1245.17,403.66,51
ORD007722,27-02-2025,Jeans,Fashion,West,Returning,Online,1,1617.74,0.1,1455.97,324.38,36
ORD007723,28-03-2024,Running Shoes,Fashion,Central,Loyal,Online,2,2467.47,0.2,3947.95,1537.62,14
ORD007724,10-01-2024,Running Shoes,Fashion,East,Loyal,Online,2,2511.1,0.15,4268.87,1055.19,66
ORD007725,13-11-2024,Sunscreen,Beauty,South,Loyal,Retail Store,4,539.79,0.25,1619.37,532.32,18
ORD007726,07-11-2023,Bluetooth Speaker,Electronics,West,Loyal,Retail Store,3,1506.22,0.15,3840.86,1219.01,25
ORD007727,30-10-2025,Face Wash,Beauty,North,New,Retail Store,4,346.46,0.25,1039.38,426.66,31
ORD007728,26-09-2023,Wireless Mouse,Electronics,North,Loyal,Retail Store,2,807.68,0,1615.36,493.44,54
ORD007729,25-12-2024,LED Desk Lamp,Home & Kitchen,East,Returning,Online,2,916.13,0.2,1465.81,393.54,33
ORD007730,02-06-2025,Smart Watch,Electronics,Central,New,Retail Store,2,2940.25,0.05,5586.47,1472.24,17
ORD007731,25-04-2023,Jeans,Fashion,South,Returning,Online,3,1595.29,0,4785.87,1248.65,37
ORD007732,22-01-2023,Water Bottle,Home & Kitchen,Central,Loyal,Retail Store,3,506.17,0.05,1442.58,409.93,75
ORD007733,12-01-2024,Mixer Grinder,Home & Kitchen,East,Loyal,Retail Store,1,3397.62,0,3397.62,1047.48,61
ORD007734,23-03-2024,LED Desk Lamp,Home & Kitchen,West,Returning,Retail Store,5,924.87,0.15,3930.7,1011.7,47
ORD007735,13-11-2025,USB-C Charger,Electronics,West,Returning,Retail Store,3,1011.22,0.1,2730.29,800.59,15
ORD007736,25-01-2024,Bedsheet Set,Home & Kitchen,North,Returning,Online,2,1310.22,0.05,2489.42,837.29,77
ORD007737,22-05-2023,Sunscreen,Beauty,South,New,Retail Store,4,560.16,0.15,1904.54,637.83,35
ORD007738,28-04-2024,Men's T-Shirt,Fashion,East,New,Retail Store,3,697.67,0.2,1674.41,606.72,28
ORD007739,10-01-2024,Mixer Grinder,Home & Kitchen,Central,Returning,Online,2,3324.89,0,6649.78,2471.95,58
